723905819033505792,wpacademypro,2018-03-21 07:00:09,976352746667261952,"['Career', 'AI', 'DataScience', 'DataScientist', 'BI', 'IoT']"
2709863209,greatnews2017,2018-03-21 07:00:05,976352730179686400,['Python']
4908885163,DeepSingularity,2018-03-21 06:59:37,976352612885786625,"['BigData', 'DeepLearning']"
842956176958476289,_30days30sites,2018-03-21 06:59:36,976352609106907137,"['Day46', '100DaysOfCode']"
4908885163,DeepSingularity,2018-03-21 06:59:31,976352589984931842,"['BigData', 'DataScience', 'Python', 'Programming', 'Debugging']"
4908885163,DeepSingularity,2018-03-21 06:59:27,976352572997955584,"['BigData', 'MachineLearning', 'DataScience', 'AI', 'Python']"
4908885163,DeepSingularity,2018-03-21 06:59:24,976352560868032513,"['BigData', 'MachineLearning', 'DataScience', 'AI', 'Python', 'RStats']"
2251281422,codervox,2018-03-21 06:57:54,976352180453097472,"['tech', 'code', 'app', 'apps', 'webdev', 'webdesign', 'entrepreneur', 'startup', 'code']"
921657192566046721,ZippyBot1000,2018-03-21 06:57:42,976352129244778496,"['impressions', 'designing', 'creating', 'person', 'webpage']"
104520454,alevergara78,2018-03-22 03:32:17,976662822791909376,"['BigData', 'DataScience', 'JavaScript', 'AngularJS', 'Node', 'ReactJS']"
779239946376708096,python_rt_bot,2018-03-22 03:42:58,976665510992662534,['100DaysOfCode']
22887121,shhong,2018-03-22 03:57:09,976669083985850368,[]
480875170,Rosenchild,2018-03-22 03:56:16,976668861696282624,[]
925811002339454977,godess_aneyha,2018-03-22 03:56:15,976668856239390721,['NetNeutrality']
842400455036657664,pythonviz,2018-03-23 00:56:21,976985971681054721,"['artificialintelligence', 'machinelearning']"
939172453854543873,marioandretti78,2018-03-23 00:56:05,976985902445510656,"['Pandas', 'DataFrame', 'Python', 'Machine', 'Learning', 'Data']"
958835296409399297,deeplearnbot,2018-03-23 00:55:04,976985646077173760,"['DataAnalytics', 'Business', 'DataScience', 'DataScientist']"
560762095,oscar_avila_r,2018-03-23 01:44:32,976998094427578369,"['Python', 'MachineLearning']"
396680519,DokollSolutions,2018-03-23 01:43:22,976997804496302082,"['SocialMedia', 'Twitter', 'Google', 'Facebook']"
218379543,Ashot_,2018-03-23 01:42:42,976997633888833536,"['vExpert', 'cisco', 'DevNet', 'Python']"
190626981,StackDevJobs,2018-03-23 01:41:33,976997344624414720,['python']
147808626,Ashygoyal,2018-03-23 01:41:12,976997258355990528,"['tech', 'technology']"
1554567104,tmeldrick,2018-03-23 01:40:04,976996970001846279,"['Python', 'Java']"
763831526555430912,edgardogtz5,2018-03-23 04:19:06,977036995854712832,"['programmer', 'programming', 'coding', 'code', 'developer', 'python']"
954583872276230144,random_proverbs,2018-03-23 04:18:56,977036952913547264,"['proverb', 'python']"
577287055,ImNickHuber,2018-03-23 04:17:32,977036600969490432,['100DaysOfCode']
947666949709991936,PythonHo,2018-03-23 04:17:19,977036544442798080,"['Matter', 'Python', 'Africa4Her', 'GirlsCodeToo']"
1432123832,ErmiaBivatan,2018-03-23 04:14:55,977035939615772672,[]
727784307192791040,allen_data,2018-03-23 04:14:09,977035747848081409,"['Python', 'Hadoop']"
87990818,idlesign,2018-03-23 04:10:51,977034919057723392,['python']
2638124055,Coopsess,2018-03-24 05:12:01,977412696810409984,"['python', 'django', 'machinelearning', 'music', 'pypi', 'datavisualization', 'HDF5']"
853552385205035008,Johnny199904,2018-03-24 05:11:45,977412631668563969,"['BigData', 'DeepLearning', 'MachineLearning', 'DataScience', 'AI', 'Python', 'Java']"
15940828,oscar_mata,2018-03-24 05:11:01,977412445940699137,['Python']
2782310810,DD_NaNa_,2018-03-24 05:10:42,977412366307487746,['python']
57878571,sappley,2018-03-24 05:06:46,977411375726149632,['AutoML']
497609231,Geo_Mazin,2018-03-24 05:06:30,977411311805100032,[]
930871517860319232,TheBigDataBot,2018-03-24 05:03:49,977410633691025408,"['ArtificialIntelligence', 'AI']"
726709023563747328,pythonbot_,2018-03-24 05:01:57,977410166562811904,"['machine', 'learning', 'python']"
726709023563747328,pythonbot_,2018-03-24 05:01:57,977410165459898368,"['python', 'programming']"
605434880,2601Manish,2018-03-25 04:48:03,977769055401656320,"['DataScience', 'ML', 'BigData', 'Python', 'Analytics', 'ai', 'ml']"
728858238628696064,A_programmers,2018-03-25 05:30:57,977779851678703616,"['Python', 'Programming']"
959913848164749312,bigiebig1,2018-03-25 05:30:45,977779800113737728,"['DataAnalytics', 'Business', 'DataScience', 'DataScientist']"
727419309627047936,learn_toCode,2018-03-25 05:30:31,977779743989919745,"['Python', 'Design']"
725624559227957248,code__matrix,2018-03-25 05:30:31,977779742991704064,"['Python', 'Programming']"
104520454,alevergara78,2018-03-25 05:30:29,977779732669493248,"['MachineLearning', 'Python', 'R', 'DataScience', 'DataScientist']"
418307927,BeardySmeardy,2018-03-25 05:30:27,977779727057522688,"['Spectrum', 'InternetSpeed', 'automagic', 'python', 'corporateaccountability']"
904618028087816192,VuePackage,2018-03-25 05:30:23,977779709961482240,"['AngularJs', 'reactjs', '100daysofcode', 'coding', 'nodejs', 'php']"
908325476128772096,4383hberaud,2018-03-25 19:48:53,977995755335094273,"['Python', 'async']"
577287055,ImNickHuber,2018-03-25 19:48:51,977995747567243264,['100DaysOfCode']
104520454,alevergara78,2018-03-25 19:47:01,977995287854755840,[]
